,GEO_ID,NAME,percentage_only_cell_data_plan,Year,percentage_with_computer,percentage_with_computer_and_broadband,percentage_no_vehicle,percentage_public_transportation,percentage_walked,percentage_wfh,percentage_in_labor_pool,percentage_in_same_house_17_and_under,percentage_rent_above_50,percentage_snap,percentage_ssi,percentage_poverty
17,1400000US36067002000,"Census Tract 20, Onondaga County, New York",0.06762295081967214,2017,0.7631887456037515,0.7327188940092166,0.17121588089330025,0.06947890818858561,0.08560794044665013,0.04714640198511166,0.5494643982356647,0.8857938718662952,0.34754797441364604,0.29308323563892147,0.375,0.27580730545262044
18,1400000US36067002101,"Census Tract 21.01, Onondaga County, New York",0.14772727272727273,2017,0.756951596292482,0.7183673469387755,0.25466520307354557,0.09110867178924259,0.12733260153677278,0.07464324917672886,0.5688654353562005,0.7969613259668509,0.3671562082777036,0.46343975283213185,0.8577348066298343,0.45800933125972004
19,1400000US36067002300,"Census Tract 23, Onondaga County, New York",0.12771084337349398,2017,0.6211180124223602,0.786,0.2508710801393728,0.04878048780487805,0.17073170731707318,0.0,0.5861801242236024,0.9420654911838791,0.353887399463807,0.5192546583850932,0.7674943566591422,0.5116995073891626
20,1400000US36067002400,"Census Tract 24, Onondaga County, New York",0.05907172995780591,2017,0.7684729064039408,0.7596153846153846,0.260347129506008,0.08811748998664887,0.1068090787716956,0.018691588785046728,0.6203508771929824,0.7987321711568938,0.24296296296296296,0.4236453201970443,0.7673716012084593,0.46846846846846846
21,1400000US36067002700,"Census Tract 27, Onondaga County, New York",0.09417040358744394,2017,0.8730512249443207,0.8341836734693877,0.062162162162162166,0.05225225225225225,0.03873873873873874,0.006306306306306306,0.7358607830950901,0.996742671009772,0.2525597269624573,0.26169265033407574,0.4192546583850932,0.2476340694006309
22,1400000US36067002901,"Census Tract 29.01, Onondaga County, New York",0.03365384615384615,2017,0.8213773314203731,0.8960698689956332,0.09855649576903933,0.057242409158785465,0.04081632653061224,0.0054753608760577405,0.8515497553017944,0.6889848812095032,0.12229437229437229,0.13558106169296988,0.32397408207343414,0.09456182888811915
23,1400000US36067003000,"Census Tract 30, Onondaga County, New York",0.1642156862745098,2017,0.6590909090909091,0.7768762677484787,0.3440366972477064,0.3761467889908257,0.03211009174311927,0.016055045871559634,0.44930555555555557,0.6802841918294849,0.3686502177068215,0.7459893048128342,0.8292682926829268,0.5676634566649772
24,1400000US36067003200,"Census Tract 32, Onondaga County, New York",0.08023483365949119,2017,0.8773800456968773,0.8871527777777778,0.17377398720682302,0.03091684434968017,0.4584221748400853,0.0,0.41228379809389337,1.0,0.24154209284028325,0.1964965727341965,0.5423728813559322,0.45445544554455447
25,1400000US36067003400,"Census Tract 34, Onondaga County, New York",0.14078674948240166,2017,0.855072463768116,0.8186440677966101,0.3229357798165138,0.060550458715596334,0.48807339449541287,0.02018348623853211,0.530236634531113,0.5573770491803278,0.4745762711864407,0.24347826086956523,0.914179104477612,0.582314881380302
26,1400000US36067003500,"Census Tract 35, Onondaga County, New York",0.043478260869565216,2017,0.7105751391465677,0.7976501305483029,0.3382352941176471,0.25452488687782804,0.2002262443438914,0.01809954751131222,0.5051698670605613,0.8848684210526315,0.45593419506462984,0.45640074211502785,0.8084795321637427,0.5623565416985463
27,1400000US36067003601,"Census Tract 36.01, Onondaga County, New York",0.16447368421052633,2017,0.8117106773823192,0.826025459688826,0.10232067510548523,0.07911392405063292,0.0949367088607595,0.006329113924050633,0.6132478632478633,0.7949152542372881,0.2913907284768212,0.37083811710677383,0.584,0.3107038733860891
28,1400000US36067003602,"Census Tract 36.02, Onondaga County, New York",0.10773899848254932,2017,0.8230184581976113,0.8548812664907651,0.047619047619047616,0.04563492063492063,0.05555555555555555,0.017857142857142856,0.6423766816143498,0.8882113821138211,0.2608695652173913,0.21389793702497287,0.6264822134387352,0.23561395559583145
29,1400000US36067003800,"Census Tract 38, Onondaga County, New York",0.06457564575645756,2017,0.7497231450719822,0.7429837518463811,0.1446111869031378,0.1432469304229195,0.0504774897680764,0.0,0.6106821106821106,0.7482710926694329,0.36312849162011174,0.4108527131782946,0.6823204419889503,0.36129905277401897
30,1400000US36067003900,"Census Tract 39, Onondaga County, New York",0.2681318681318681,2017,0.5239887111947319,0.703770197486535,0.3286549707602339,0.22573099415204678,0.17894736842105263,0.0304093567251462,0.5283315844700944,0.8272383354350568,0.4010088272383354,0.49200376293508935,0.6712485681557846,0.5342932929139825
31,1400000US36067004000,"Census Tract 40, Onondaga County, New York",0.2612244897959184,2017,0.6430062630480167,0.75,0.4363143631436314,0.07859078590785908,0.27100271002710025,0.024390243902439025,0.46803900325027087,0.7982062780269058,0.46923076923076923,0.6743215031315241,0.9252136752136753,0.4849375459221161
32,1400000US36067004200,"Census Tract 42, Onondaga County, New York",0.17875647668393782,2017,0.5455594002306805,0.7610993657505285,0.4021276595744681,0.19148936170212766,0.18723404255319148,0.07659574468085106,0.5947812739831159,0.8525564803804994,0.23550295857988165,0.7427912341407151,0.8930232558139535,0.630085146641438
33,1400000US36067004301,"Census Tract 43.01, Onondaga County, New York",0.5116279069767442,2017,0.6176470588235294,0.6974789915966386,0.5285714285714286,0.11428571428571428,0.24761904761904763,0.0,0.3462566844919786,0.8461538461538461,0.3191489361702128,0.6643598615916955,0.8895027624309392,0.7689655172413793
34,1400000US36067004302,"Census Tract 43.02, Onondaga County, New York",0.11194029850746269,2017,0.7961165048543689,0.7886178861788617,0.3716216216216216,0.0,0.8141891891891891,0.037162162162162164,0.3009320905459387,0.25,0.5321252059308073,0.33495145631067963,1.0,0.8226351351351351
35,1400000US36067004400,"Census Tract 44, Onondaga County, New York",0.02112676056338028,2017,0.9767080745341615,0.9030206677265501,0.011961722488038277,0.04066985645933014,0.4533492822966507,0.007177033492822967,0.48728593668915415,0.7672413793103449,0.6708860759493671,0.018633540372670808,0.19827586206896552,0.6671694318753142
36,1400000US36067004500,"Census Tract 45, Onondaga County, New York",0.05221414408460013,2017,0.9851024208566108,0.9477000630119723,0.045897644191714056,0.017871649065800164,0.27051177904142976,0.04752233956133225,0.7535450935904708,0.6151202749140894,0.3599476439790576,0.07759155803848541,0.2077922077922078,0.28514799154334036
37,1400000US36067004600,"Census Tract 46, Onondaga County, New York",0.012717536813922356,2017,0.8023379383634431,0.980794701986755,0.0,0.01416579223504722,0.02570828961175236,0.040923399790136414,0.5267527675276753,0.8161764705882353,0.18571428571428572,0.10042507970244421,0.13052208835341367,0.08552790529113312
38,1400000US36067004800,"Census Tract 48, Onondaga County, New York",0.05486725663716814,2017,0.882179675994109,0.9432387312186978,0.0,0.025179856115107913,0.06235011990407674,0.047961630695443645,0.6410835214446953,1.0,0.2073170731707317,0.011782032400589101,0.0,0.08483290488431877
39,1400000US36067004900,"Census Tract 49, Onondaga County, New York",0.027842227378190254,2017,0.9442379182156134,0.8484251968503937,0.07180385288966724,0.0542907180385289,0.028021015761821366,0.03327495621716287,0.5653883972468043,0.9508196721311475,0.34080717488789236,0.17100371747211895,0.5219638242894057,0.31767337807606266
40,1400000US36067005000,"Census Tract 50, Onondaga County, New York",0.06230529595015576,2017,0.9823874755381604,0.9492031872509961,0.023157894736842106,0.011929824561403509,0.021052631578947368,0.018245614035087718,0.7913669064748201,0.8216911764705882,0.21008403361344538,0.018590998043052837,0.08392857142857142,0.08970764917901482
41,1400000US36067005100,"Census Tract 51, Onondaga County, New York",0.23505154639175257,2017,0.7975308641975308,0.7306501547987616,0.2813918305597579,0.16944024205748864,0.0907715582450832,0.01361573373676248,0.5231788079470199,0.7976031957390146,0.33078393881453155,0.42592592592592593,0.7391874180865007,0.34669067987393065
42,1400000US36067005200,"Census Tract 52, Onondaga County, New York",0.256857855361596,2017,0.7547169811320755,0.7615384615384615,0.342512908777969,0.1944922547332186,0.15834767641996558,0.024096385542168676,0.5161917098445595,0.8266666666666667,0.35477178423236516,0.5471698113207547,0.8379254457050244,0.42725509214354995
43,1400000US36067005300,"Census Tract 53, Onondaga County, New York",0.20277777777777778,2017,0.6791808873720137,0.864321608040201,0.20758928571428573,0.1875,0.03794642857142857,0.06919642857142858,0.45788667687595713,0.8125,0.43942992874109266,0.5853242320819113,0.9159763313609467,0.6182657773217034
44,1400000US36067005400,"Census Tract 54, Onondaga County, New York",0.12994350282485875,2017,0.6291866028708134,0.6634980988593155,0.3096774193548387,0.1367741935483871,0.07483870967741936,0.02193548387096774,0.494488188976378,0.8871794871794871,0.43409490333919154,0.5885167464114832,0.8682170542635659,0.3919031719532554
45,1400000US36067005500,"Census Tract 55, Onondaga County, New York",0.10786516853932585,2017,0.8798024149286499,0.8328134747348721,0.13991769547325103,0.13991769547325103,0.06937095825984715,0.047031158142269255,0.6556385627890431,0.6840490797546013,0.2994652406417112,0.2145993413830955,0.5283018867924528,0.34568616097278515
46,1400000US36067005601,"Census Tract 56.01, Onondaga County, New York",0.05737704918032787,2017,0.9160636758321273,0.95260663507109,0.026806526806526808,0.022144522144522144,0.03496503496503497,0.026806526806526808,0.7372742200328407,0.9820143884892086,0.14925373134328357,0.0361794500723589,0.1724137931034483,0.06757679180887372
47,1400000US36067005602,"Census Tract 56.02, Onondaga County, New York",0.0,2017,0.9009009009009009,0.41,0.0,0.6517857142857143,0.05357142857142857,0.0,0.3826409102937285,0.0,0.6526315789473685,0.0,,0.8293333333333334
48,1400000US36067005700,"Census Tract 57, Onondaga County, New York",0.09701492537313433,2017,0.8782849239280774,0.8236220472440945,0.04772727272727273,0.075,0.03068181818181818,0.08181818181818182,0.7277298850574713,0.9106796116504854,0.3236994219653179,0.20608575380359612,0.4393063583815029,0.13602150537634408
49,1400000US36067005800,"Census Tract 58, Onondaga County, New York",0.17647058823529413,2017,0.8065395095367848,0.7922297297297297,0.24603174603174602,0.36666666666666664,0.014285714285714285,0.011111111111111112,0.5422885572139303,0.7433903576982893,0.49023861171366595,0.4673024523160763,0.7492625368731564,0.4522144522144522
50,1400000US36067005900,"Census Tract 59, Onondaga County, New York",0.2710526315789474,2017,0.7539267015706806,0.8148148148148148,0.165,0.11,0.04,0.02,0.44325971058644326,0.8247422680412371,0.3377926421404682,0.4973821989528796,0.8111888111888111,0.4364705882352941
51,1400000US36067006000,"Census Tract 60, Onondaga County, New York",0.12123974475843209,2017,0.8071065989847716,0.8522012578616353,0.148564997186269,0.09848058525604952,0.03601575689364097,0.04783342712436691,0.6498939072446196,0.9334112149532711,0.4231378763866878,0.2633248730964467,0.525695931477516,0.15674212598425197
52,1400000US36067006101,"Census Tract 61.01, Onondaga County, New York",0.115995115995116,2017,0.6828309305373526,0.7562380038387716,0.2593607305936073,0.2502283105022831,0.04200913242009133,0.00821917808219178,0.4150096215522771,0.7305825242718447,0.44273339749759383,0.4259501965923984,0.6339869281045751,0.43455815365927725
53,1400000US36067006102,"Census Tract 61.02, Onondaga County, New York",0.06100217864923747,2017,0.7200287150035893,0.8763708873379861,0.19078104993597952,0.16261203585147246,0.0,0.030729833546734954,0.45121293800539086,0.9633699633699634,0.20237212750185324,0.3015075376884422,0.3908450704225352,0.29036827195467424
54,1400000US36067006103,"Census Tract 61.03, Onondaga County, New York",0.08098591549295775,2017,0.8901623686723973,0.8905579399141631,0.008982035928143712,0.0,0.0,0.03817365269461078,0.6961733517750115,0.935871743486974,0.2711864406779661,0.08118433619866285,0.5691382765531062,0.06474820143884892
55,1400000US36067010100,"Census Tract 101, Onondaga County, New York",0.08254963427377221,2017,0.9303964757709251,0.896780303030303,0.0,0.0,0.0,0.05381471389645776,0.7135036496350365,0.9713322091062394,0.07142857142857142,0.016740088105726872,0.0,0.08122941822173436
56,1400000US36067010200,"Census Tract 102, Onondaga County, New York",0.06128133704735376,2017,0.8703208556149733,0.9190988223246288,0.050955414012738856,0.023708421797593773,0.03043170559094126,0.06121726822363765,0.6908713692946058,0.8552631578947368,0.22611464968152867,0.15819964349376114,0.3020231213872832,0.1229907892360484
57,1400000US36067010301,"Census Tract 103.01, Onondaga County, New York",0.01184346035015448,2017,0.8544824599393677,0.9594526102382159,0.015753669889008236,0.0,0.007518796992481203,0.0,0.6510025062656641,0.8576186511240633,0.2536115569823435,0.09527934170636639,0.15215622457282343,0.0555935682517961
58,1400000US36067010321,"Census Tract 103.21, Onondaga County, New York",0.0,2017,0.9663608562691132,0.929324894514768,0.017094017094017096,0.0,0.003287310979618672,0.022353714661406968,0.7572992700729927,0.988313856427379,0.15789473684210525,0.03160040774719674,0.08553654743390357,0.049311094996374184
59,1400000US36067010322,"Census Tract 103.22, Onondaga County, New York",0.048993875765529306,2017,0.9522727272727273,0.9013524264120922,0.005178907721280603,0.003295668549905838,0.003766478342749529,0.02448210922787194,0.7653441844693116,1.0,0.06779661016949153,0.045454545454545456,0.027677496991576414,0.019417475728155338
60,1400000US36067010400,"Census Tract 104, Onondaga County, New York",0.012573344509639563,2017,0.8643844634628045,0.9032749428789033,0.014956162970603403,0.0,0.0041258380608561115,0.02784940691077875,0.661811272957568,0.920619554695063,0.03686635944700461,0.10401579986833442,0.05092592592592592,0.06428918000970403
61,1400000US36067010500,"Census Tract 105, Onondaga County, New York",0.06155950752393981,2017,0.9081746920492721,0.8877928483353884,0.018972332015810278,0.015019762845849802,0.003952569169960474,0.06482213438735178,0.6990644490644491,0.8622754491017964,0.16923076923076924,0.0593505039193729,0.08839779005524862,0.05035080478745357
62,1400000US36067010600,"Census Tract 106, Onondaga County, New York",0.12322274881516587,2017,0.9580645161290322,0.9371492704826038,0.024026512013256007,0.0,0.03811101905550953,0.037282518641259324,0.6875664187035069,0.8244575936883629,0.0,0.043010752688172046,0.0,0.054385964912280704
63,1400000US36067010700,"Census Tract 107, Onondaga County, New York",0.041666666666666664,2017,0.8373151308304891,0.8478260869565217,0.026041666666666668,0.0078125,0.018229166666666668,0.040364583333333336,0.5745501285347043,0.7793103448275862,0.347953216374269,0.13651877133105803,0.34121621621621623,0.11641954969796815
64,1400000US36067010800,"Census Tract 108, Onondaga County, New York",0.057692307692307696,2017,0.8556354916067146,0.9035874439461884,0.03593073593073593,0.006926406926406926,0.048484848484848485,0.026406926406926406,0.6384928716904277,0.9054726368159204,0.26801517067003794,0.15491606714628298,0.29560336763330214,0.12628972348328518
65,1400000US36067010900,"Census Tract 109, Onondaga County, New York",0.037259615384615384,2017,0.8838174273858921,0.9589201877934272,0.012715712988192553,0.0,0.01634877384196185,0.0,0.5972713491662456,0.9205882352941176,0.17647058823529413,0.09647302904564316,0.3277310924369748,0.13149847094801223
66,1400000US36067011011,"Census Tract 110.11, Onondaga County, New York",0.05971404541631623,2017,0.8512508451656524,0.9444003177124702,0.02125,0.006875,0.0,0.055625,0.5790705449682381,0.8897485493230174,0.20851063829787234,0.050033806626098715,0.04144144144144144,0.062351543942992874
67,1400000US36067011012,"Census Tract 110.12, Onondaga County, New York",0.03161512027491409,2017,0.8886350656767561,0.8933161953727506,0.034653465346534656,0.004050405040504051,0.0,0.0306030603060306,0.730319803198032,0.9447154471544715,0.13743016759776536,0.06396344945745289,0.1328125,0.06059811122770199
68,1400000US36067011021,"Census Tract 110.21, Onondaga County, New York",0.01593625498007968,2017,0.9774647887323944,0.9644572526416907,0.013477088948787063,0.0,0.029649595687331536,0.05727762803234501,0.7186666666666667,0.9590288315629742,0.29901960784313725,0.15211267605633802,0.1691842900302115,0.10014154281670205
69,1400000US36067011022,"Census Tract 110.22, Onondaga County, New York",0.053791887125220456,2017,0.9261194029850747,0.9081385979049154,0.012440758293838863,0.014218009478672985,0.017772511848341232,0.08056872037914692,0.6732050333086602,0.9854497354497355,0.1830601092896175,0.11716417910447761,0.3580729166666667,0.11708766716196137
70,1400000US36067011101,"Census Tract 111.01, Onondaga County, New York",0.02670775552131484,2017,0.9380165289256198,0.9530102790014684,0.0,0.015373864430468204,0.01013277428371768,0.05450733752620545,0.6714098073555166,0.9584877687175686,0.3184713375796178,0.011019283746556474,0.1949728260869565,0.04272043745727956
71,1400000US36067011102,"Census Tract 111.02, Onondaga County, New York",0.04326241134751773,2017,0.9732461355529132,0.8405620036652413,0.03718199608610567,0.011741682974559686,0.01223091976516634,0.0273972602739726,0.8082241630276564,0.7429378531073446,0.233003300330033,0.18846611177170036,0.4397076735688185,0.23200458847146543
72,1400000US36067011201,"Census Tract 112.01, Onondaga County, New York",0.0671462829736211,2017,0.9226441631504922,0.9535060975609756,0.005050505050505051,0.024747474747474747,0.021212121212121213,0.03686868686868687,0.7169491525423729,0.9137931034482759,0.26005361930294907,0.09142053445850915,0.1759465478841871,0.1272923408845739
73,1400000US36067011202,"Census Tract 112.02, Onondaga County, New York",0.016786570743405275,2017,0.9648351648351648,0.9498861047835991,0.026184058529072005,0.0,0.0,0.03812090874085483,0.7404909630428919,0.951,0.3388704318936877,0.03021978021978022,0.04854368932038835,0.06445226572811262
74,1400000US36067011231,"Census Tract 112.31, Onondaga County, New York",0.012522361359570662,2017,0.9406512605042017,0.9112227805695142,0.026661514683153014,0.012364760432766615,0.011978361669242658,0.015069551777434312,0.687484068315065,0.9250493096646942,0.1206896551724138,0.06985294117647059,0.18651892890120036,0.07805777504609711
75,1400000US36067011232,"Census Tract 112.32, Onondaga County, New York",0.04114906832298137,2017,0.9424749163879599,0.9141234918381831,0.009281875915974597,0.021006350757205666,0.0,0.04738641914997557,0.6852085967130215,1.0,0.2066115702479339,0.05752508361204013,0.07861635220125786,0.1018867924528302
76,1400000US36067011241,"Census Tract 112.41, Onondaga County, New York",0.0,2017,0.9531963470319634,0.9724550898203593,0.0,0.0,0.005124450951683748,0.040995607613469986,0.7694369973190348,0.9876977152899824,0.14814814814814814,0.014840182648401826,0.03993055555555555,0.04989517819706499
77,1400000US36067011242,"Census Tract 112.42, Onondaga County, New York",0.05708661417322835,2017,0.9452359750667854,0.9571361281205841,0.014065085493656922,0.0,0.0,0.031991174848317705,0.762104004781829,0.9043193001640241,0.24880382775119617,0.037399821905609976,0.04608788853161844,0.08354206571386474
78,1400000US36067011300,"Census Tract 113, Onondaga County, New York",0.0342902711323764,2017,0.946058091286307,0.9166666666666666,0.0,0.0,0.02116704805491991,0.05205949656750572,0.6500353857041755,0.9882629107981221,0.22058823529411764,0.030428769017980636,0.06496519721577726,0.052050473186119876
79,1400000US36067011401,"Census Tract 114.01, Onondaga County, New York",0.045283018867924525,2017,0.9329329329329329,0.9477825464949928,0.0054005400540054005,0.0,0.0,0.0639063906390639,0.6197082888651725,0.9120545868081881,0.22056631892697467,0.0980980980980981,0.15476190476190477,0.08838235294117647
80,1400000US36067011402,"Census Tract 114.02, Onondaga County, New York",0.051590106007067135,2017,0.8832638475282907,0.9453809844908968,0.006094702297233943,0.0,0.017346460384435068,0.058134083450539144,0.6733825198637912,0.9856996935648621,0.039603960396039604,0.04466944609886837,0.13878326996197718,0.0879745396681064
81,1400000US36067011500,"Census Tract 115, Onondaga County, New York",0.030820293978188716,2017,0.9172113289760349,0.9852731591448931,0.015630087919244546,0.007815043959622273,0.0022793878215564964,0.03907521979811136,0.6687591546348608,0.9629629629629629,0.12413793103448276,0.05925925925925926,0.08360337005832794,0.05086436170212766
82,1400000US36067011600,"Census Tract 116, Onondaga County, New York",0.03543307086614173,2017,0.8517441860465116,0.8668941979522184,0.02586206896551724,0.0,0.038980509745127435,0.053598200899550225,0.6856287425149701,0.9383145091225021,0.0,0.05377906976744186,0.09637561779242175,0.04621072088724584
83,1400000US36067011700,"Census Tract 117, Onondaga County, New York",0.06797853309481217,2017,0.7941735275490817,0.8604465709728868,0.021216407355021217,0.0,0.019801980198019802,0.01768033946251768,0.5206499661475965,0.8195956454121306,0.14947089947089948,0.1310956301456618,0.10736196319018405,0.07865168539325842
84,1400000US36067011800,"Census Tract 118, Onondaga County, New York",0.05927601809954751,2017,0.8827655310621243,0.8240635641316686,0.01750076757752533,0.010746085354620816,0.02302732575990175,0.024255449800429842,0.6621697582911749,0.8977395048439182,0.09487459105779716,0.09585838343353373,0.11100292112950341,0.06409841372612496
85,1400000US36067011900,"Census Tract 119, Onondaga County, New York",0.02264808362369338,2017,0.9175412293853074,0.9174836601307189,0.014142604596346494,0.0,0.0041249263406010605,0.06658809664113141,0.6261682242990654,0.9392466585662211,0.05309734513274336,0.07421289355322339,0.17927823050058206,0.08376963350785341
86,1400000US36067012000,"Census Tract 120, Onondaga County, New York",0.08406524466750313,2017,0.8588850174216028,0.800709939148073,0.0006720430107526882,0.004032258064516129,0.009744623655913979,0.020833333333333332,0.6558007693865154,0.9364518976169461,0.05555555555555555,0.08057491289198607,0.12445223488168274,0.10372157133011715
87,1400000US36067012100,"Census Tract 121, Onondaga County, New York",0.041666666666666664,2017,0.8900240384615384,0.9547602970965564,0.011168384879725086,0.0,0.0,0.0352233676975945,0.6874131703250903,0.9877126654064272,0.3163265306122449,0.043870192307692304,0.04363636363636364,0.042838312829525486
88,1400000US36067012200,"Census Tract 122, Onondaga County, New York",0.06097560975609756,2017,0.8848368522072937,0.8590021691973969,0.0,0.01870748299319728,0.00510204081632653,0.0391156462585034,0.640124095139607,0.7654867256637168,0.13513513513513514,0.09213051823416507,0.25833333333333336,0.10777385159010601
89,1400000US36067012300,"Census Tract 123, Onondaga County, New York",0.01729559748427673,2017,0.9443671766342142,0.9300441826215022,0.0,0.0,0.01586402266288952,0.04475920679886686,0.6808118081180812,0.7144638403990025,0.18373493975903615,0.02920723226703755,0.01875732708089097,0.07883461868037704
90,1400000US36067012400,"Census Tract 124, Onondaga County, New York",0.016016713091922007,2017,0.9086651053864169,0.9201030927835051,0.0070126227208976155,0.004675081813931743,0.014492753623188406,0.039738195418419824,0.6320809248554913,0.9590570719602978,0.21875,0.021662763466042154,0.013414634146341463,0.08169080978389931
91,1400000US36067012500,"Census Tract 125, Onondaga County, New York",0.07229832572298325,2017,0.9112090680100756,0.9032480995162405,0.007161125319693095,0.009207161125319692,0.02557544757033248,0.031202046035805626,0.7048472775564409,0.8993377483443709,0.10119047619047619,0.05289672544080604,0.2833957553058677,0.04405765569757955
92,1400000US36067012600,"Census Tract 126, Onondaga County, New York",0.05291005291005291,2017,0.9114155251141552,0.9468937875751503,0.013565217391304348,0.0038260869565217392,0.021217391304347827,0.034782608695652174,0.6915844989681266,0.9676375404530745,0.0,0.01780821917808219,0.037871033776867964,0.03280260886245924
93,1400000US36067012700,"Census Tract 127, Onondaga County, New York",0.06584362139917696,2017,0.8558758314855875,0.9196891191709845,0.0,0.0,0.0057251908396946565,0.019083969465648856,0.6821659799882284,0.8580060422960725,0.11442786069651742,0.04212860310421286,0.13259668508287292,0.06558210472801221
