,GEO_ID,NAME,percentage_only_cell_data_plan,percentage_with_computer,percentage_with_computer_and_broadband,percentage_no_vehicle,percentage_public_transportation,percentage_walked,percentage_wfh,percentage_in_labor_pool,percentage_in_same_house_17_and_under,percentage_rent_above_50,percentage_snap,percentage_ssi,percentage_poverty
11,1400000US36067001500,Census Tract 15; Onondaga County; New York,0.2564102564102564,0.8948717948717949,0.8896848137535817,0.13663845223700122,0.1185006045949214,0.03385731559854897,0.044740024183796856,0.5692307692307692,0.9670014347202296,0.3155737704918033,0.4064102564102564,0.6318607764390897,0.30477408354646207
12,1400000US36067001600,Census Tract 16; Onondaga County; New York,0.06855184233076264,0.7375328083989501,0.7800711743772242,0.2998310810810811,0.13513513513513514,0.19510135135135134,0.07010135135135136,0.4119542924113683,0.14356435643564355,0.23687214611872145,0.3868766404199475,0.21428571428571427,0.2724699221514508
13,1400000US36067001701,Census Tract 17.01; Onondaga County; New York,0.09553023663453111,0.9261904761904762,0.9477292202227935,0.09011432414256892,0.03967720242098184,0.05043712172158709,0.03362474781439139,0.7311580882352942,0.8448637316561844,0.44650205761316875,0.1761904761904762,0.56,0.2111368909512761
14,1400000US36067001702,Census Tract 17.02; Onondaga County; New York,0.24039517014270034,0.9662487945998072,0.909181636726547,0.035960214231063506,0.00612088752869166,0.06273909716908951,0.11017597551644988,0.7117117117117117,0.9054878048780488,0.2572614107883817,0.2304725168756027,0.4393063583815029,0.1820662768031189
15,1400000US36067001800,Census Tract 18; Onondaga County; New York,0.14227309893704007,0.9435310936383131,0.9196969696969697,0.07464528069093153,0.01850709438618137,0.06600863664404688,0.0931523750771129,0.711352657004831,0.9566003616636528,0.1752988047808765,0.10364546104360257,0.11611785095320624,0.16929403701165183
16,1400000US36067001900,Census Tract 19; Onondaga County; New York,0.07641196013289037,0.91357421875,0.946018172100481,0.013181019332161687,0.01625659050966608,0.0351493848857645,0.08963093145869948,0.6699785177228786,0.7564516129032258,0.049738219895287955,0.193359375,0.42543171114599687,0.10254020041948264
17,1400000US36067002000,Census Tract 20; Onondaga County; New York,0.12134344528710726,0.9332669322709163,0.9658484525080042,0.18237704918032788,0.13319672131147542,0.0389344262295082,0.039959016393442626,0.6482381530984204,0.9845758354755784,0.45271317829457364,0.2699203187250996,0.5786924939467313,0.2745490981963928
18,1400000US36067002101,Census Tract 21.01; Onondaga County; New York,0.0941860465116279,0.8944399677679291,0.7657657657657657,0.20530451866404714,0.08840864440078586,0.0412573673870334,0.04616895874263261,0.606,0.8230088495575221,0.39285714285714285,0.48831587429492346,0.786053882725832,0.4361165048543689
19,1400000US36067002300,Census Tract 23; Onondaga County; New York,0.17086834733893558,0.7858627858627859,0.8611111111111112,0.3126079447322971,0.046632124352331605,0.27806563039723664,0.05872193436960276,0.5054773082942097,0.9235880398671097,0.2602436323366556,0.4760914760914761,0.9003021148036254,0.4779750164365549
20,1400000US36067002400,Census Tract 24; Onondaga County; New York,0.07803121248499399,0.9013409961685823,0.8852284803400637,0.08848484848484849,0.02303030303030303,0.2412121212121212,0.19393939393939394,0.5708020050125313,0.7381703470031545,0.28308823529411764,0.14846743295019157,0.29545454545454547,0.4032753326509724
21,1400000US36067002700,Census Tract 27; Onondaga County; New York,0.1721556886227545,0.9080459770114943,0.8354430379746836,0.0199764982373678,0.0023501762632197414,0.011750881316098707,0.036427732079905996,0.5883520847121112,0.8537414965986394,0.259765625,0.29310344827586204,0.8426229508196721,0.27081021087680357
22,1400000US36067002901,Census Tract 29.01; Onondaga County; New York,0.07397504456327986,0.9046199701937406,0.9151565074135091,0.025460455037919827,0.011375947995666305,0.01570964247020585,0.10400866738894908,0.7975951903807615,1.0,0.14597315436241612,0.08643815201192251,0.3105590062111801,0.16030259365994237
23,1400000US36067003000,Census Tract 30; Onondaga County; New York,0.1592920353982301,0.7696267696267697,0.9096989966555183,0.3283018867924528,0.035849056603773584,0.12264150943396226,0.09056603773584905,0.5996784565916399,0.9802130898021308,0.38144329896907214,0.49935649935649934,0.41424418604651164,0.37939958592132506
24,1400000US36067003200,Census Tract 32; Onondaga County; New York,0.1262433052792655,0.8988391376451078,0.8038130381303813,0.2460667086217747,0.10698552548772813,0.2857142857142857,0.1856513530522341,0.5891959798994975,1.0,0.25639567936327456,0.16196793808734108,0.0,0.2809351068117695
25,1400000US36067003400,Census Tract 34; Onondaga County; New York,0.2545155993431856,0.9696601941747572,0.7471839799749687,0.35252808988764045,0.07443820224719101,0.38342696629213485,0.22191011235955055,0.6149732620320856,0.8811188811188811,0.3535483870967742,0.21601941747572814,0.7411764705882353,0.391304347826087
26,1400000US36067003500,Census Tract 35; Onondaga County; New York,0.20509708737864077,0.9418254764292878,0.8775292864749734,0.20633187772925765,0.09497816593886463,0.14410480349344978,0.20633187772925765,0.5347782258064516,0.9616438356164384,0.2653846153846154,0.48044132397191575,0.7416666666666667,0.35034904013961604
27,1400000US36067003601,Census Tract 36.01; Onondaga County; New York,0.29645390070921984,0.9294377067254685,0.8362989323843416,0.028921023359288096,0.047830923248053395,0.010011123470522803,0.08342602892102335,0.6252997601918465,0.687603305785124,0.25868725868725867,0.3814773980154355,0.8546875,0.3026493039964077
28,1400000US36067003602,Census Tract 36.02; Onondaga County; New York,0.13857677902621723,0.8665276329509907,0.9025270758122743,0.18475559237779618,0.15410107705053852,0.11101905550952776,0.026512013256006627,0.6003726129482999,0.7549295774647887,0.25219298245614036,0.264859228362878,0.24756606397774686,0.1854174833398667
29,1400000US36067003800,Census Tract 38; Onondaga County; New York,0.17304492512479203,0.793144208037825,0.8956780923994039,0.11295681063122924,0.06976744186046512,0.07807308970099668,0.03820598006644518,0.5243636363636364,0.9366336633663367,0.43275862068965515,0.5520094562647754,0.8615528531337698,0.592138630600169
30,1400000US36067003900,Census Tract 39; Onondaga County; New York,0.1358288770053476,0.8976234003656307,0.9521384928716904,0.3731527093596059,0.1477832512315271,0.21428571428571427,0.04556650246305419,0.4725325884543762,1.0,0.5831325301204819,0.5703839122486288,0.8883534136546185,0.5613079019073569
31,1400000US36067004000,Census Tract 40; Onondaga County; New York,0.2209026128266033,0.9603340292275574,0.9152173913043479,0.27682403433476394,0.05793991416309013,0.03648068669527897,0.002145922746781116,0.6348012889366272,0.6495956873315364,0.5064935064935064,0.4175365344467641,0.6642335766423357,0.5839028094153379
32,1400000US36067004200,Census Tract 42; Onondaga County; New York,0.17233560090702948,0.7582089552238805,0.5564304461942258,0.5074626865671642,0.23880597014925373,0.13764510779436154,0.0,0.4385150812064965,0.7845057880676759,0.24236037934668073,0.8228855721393035,0.9864061172472387,0.7439024390243902
33,1400000US36067004301,Census Tract 43.01; Onondaga County; New York,0.2977941176470588,0.8189300411522634,0.6432160804020101,0.56,0.22857142857142856,0.12,0.22285714285714286,0.28608752449379493,0.7684210526315789,0.3148148148148148,0.7325102880658436,1.0,0.6047904191616766
34,1400000US36067004302,Census Tract 43.02; Onondaga County; New York,0.188470066518847,0.8389458272327965,0.7766143106457243,0.573170731707317,0.03353658536585366,0.6310975609756098,0.21646341463414634,0.2917060013486177,0.0,0.582723279648609,0.17715959004392387,1.0,0.6278065630397237
35,1400000US36067004401,Census Tract 44.01; Onondaga County; New York,0.10641754670999187,0.9865186360031721,0.9895498392282959,0.08177991581479255,0.024052916416115455,0.25676488274203246,0.07576668671076368,0.6785179640718563,0.7222222222222222,0.3714670255720054,0.1641554321966693,0.49868073878627966,0.3183930942895086
